ChromatogramRI		ChromatogramUV		Calibration CurveRI	
18.68333	0.022	18.68333	0.080	18.68333	0.000
18.68500	0.026	18.68500	0.080	18.68500	0.000
18.68667	0.039	18.68667	0.081	18.68667	0.000
18.68833	0.044	18.68833	0.080	18.68833	0.000
18.69000	0.044	18.69000	0.079	18.68998	0.000
18.69167	0.045	18.69167	0.080	18.69167	0.000
18.69333	0.039	18.69333	0.080	18.69333	0.000
18.69500	0.035	18.69500	0.082	18.69500	0.000
18.69667	0.025	18.69667	0.083	18.69667	0.000
18.69833	0.025	18.69833	0.082	18.69833	0.000
18.70000	0.026	18.70000	0.082	18.70000	0.000
18.70167	0.031	18.70167	0.082	18.70167	0.000
18.70333	0.046	18.70333	0.080	18.70333	0.000
18.70500	0.052	18.70500	0.079	18.70500	0.000
18.70667	0.052	18.70667	0.080	18.70667	0.000
18.70833	0.046	18.70833	0.077	18.70833	0.000
18.71000	0.041	18.71000	0.077	18.71000	0.000
18.71167	0.032	18.71167	0.078	18.71167	0.000
18.71333	0.021	18.71333	0.079	18.71332	0.000
18.71500	0.022	18.71500	0.078	18.71500	0.000
18.71667	0.026	18.71667	0.081	18.71667	0.000
18.71833	0.037	18.71833	0.082	18.71833	0.000
18.72000	0.042	18.72000	0.082	18.72000	0.000
18.72167	0.047	18.72167	0.083	18.72165	0.000
18.72333	0.042	18.72333	0.083	18.72333	0.000
18.72500	0.037	18.72500	0.083	18.72500	0.000
18.72667	0.027	18.72667	0.085	18.72667	0.000
18.72833	0.022	18.72833	0.084	18.72833	0.000
18.73000	0.021	18.73000	0.084	18.73000	0.000
18.73167	0.016	18.73167	0.085	18.73167	0.000
18.73333	0.022	18.73333	0.084	18.73333	0.000
18.73500	0.027	18.73500	0.084	18.73500	0.000
18.73667	0.032	18.73667	0.084	18.73665	0.000
18.73833	0.033	18.73833	0.082	18.73833	0.000
18.74000	0.038	18.74000	0.083	18.74000	0.000
18.74167	0.033	18.74167	0.083	18.74167	0.000
18.74333	0.028	18.74333	0.082	18.74333	0.000
18.74500	0.018	18.74500	0.083	18.74498	0.000
18.74667	0.013	18.74667	0.085	18.74667	0.000
18.74833	0.018	18.74833	0.086	18.74833	0.000
18.75000	0.022	18.75000	0.085	18.75000	0.000
18.75167	0.032	18.75167	0.084	18.75167	0.000
18.75333	0.031	18.75333	0.086	18.75333	0.000
18.75500	0.035	18.75500	0.081	18.75500	0.000
18.75667	0.035	18.75667	0.078	18.75667	0.000
18.75833	0.034	18.75833	0.079	18.75833	0.000
18.76000	0.034	18.76000	0.078	18.75998	0.000
18.76167	0.023	18.76167	0.080	18.76167	0.000
18.76333	0.023	18.76333	0.079	18.76333	0.000
18.76500	0.034	18.76500	0.078	18.76500	0.000
18.76667	0.045	18.76667	0.079	18.76667	0.000
18.76833	0.056	18.76833	0.080	18.76832	0.000
18.77000	0.056	18.77000	0.080	18.77000	0.000
18.77167	0.051	18.77167	0.080	18.77167	0.000
18.77333	0.045	18.77333	0.080	18.77333	0.000
18.77500	0.039	18.77500	0.078	18.77500	0.000
18.77667	0.033	18.77667	0.078	18.77667	0.000
18.77833	0.033	18.77833	0.078	18.77833	0.000
18.78000	0.033	18.78000	0.077	18.78000	0.000
18.78167	0.043	18.78167	0.080	18.78167	0.000
18.78333	0.048	18.78333	0.080	18.78333	0.000
18.78500	0.052	18.78500	0.082	18.78500	0.000
18.78667	0.052	18.78667	0.082	18.78667	0.000
18.78833	0.052	18.78833	0.082	18.78833	0.000
18.79000	0.052	18.79000	0.082	18.79000	0.000
18.79167	0.042	18.79167	0.084	18.79165	0.000
18.79333	0.042	18.79333	0.084	18.79333	0.000
18.79500	0.036	18.79500	0.085	18.79500	0.000
18.79667	0.036	18.79667	0.084	18.79667	0.000
18.79833	0.041	18.79833	0.082	18.79833	0.000
18.80000	0.051	18.80000	0.082	18.80000	0.000
18.80167	0.057	18.80167	0.082	18.80167	0.000
18.80333	0.053	18.80333	0.080	18.80333	0.000
18.80500	0.053	18.80500	0.080	18.80500	0.000
18.80667	0.048	18.80667	0.081	18.80667	0.000
18.80833	0.039	18.80833	0.080	18.80833	0.000
18.81000	0.039	18.81000	0.079	18.81000	0.000
18.81167	0.034	18.81167	0.077	18.81167	0.000
18.81333	0.039	18.81333	0.076	18.81333	0.000
18.81500	0.050	18.81500	0.075	18.81498	0.000
18.81667	0.061	18.81667	0.078	18.81667	0.000
18.81833	0.065	18.81833	0.078	18.81833	0.000
18.82000	0.061	18.82000	0.077	18.82000	0.000
18.82167	0.062	18.82167	0.076	18.82167	0.000
18.82333	0.057	18.82333	0.075	18.82333	0.000
18.82500	0.047	18.82500	0.075	18.82500	0.000
18.82667	0.041	18.82667	0.073	18.82667	0.000
18.82833	0.040	18.82833	0.075	18.82833	0.000
18.83000	0.045	18.83000	0.075	18.83000	0.000
18.83167	0.056	18.83167	0.076	18.83167	0.000
18.83333	0.061	18.83333	0.078	18.83333	0.000
18.83500	0.060	18.83500	0.080	18.83500	0.000
18.83667	0.056	18.83667	0.082	18.83667	0.000
18.83833	0.056	18.83833	0.083	18.83832	0.000
18.84000	0.040	18.84000	0.082	18.84000	0.000
18.84167	0.041	18.84167	0.081	18.84167	0.000
18.84333	0.031	18.84333	0.080	18.84333	0.000
18.84500	0.036	18.84500	0.081	18.84500	0.000
18.84667	0.047	18.84667	0.081	18.84665	0.000
18.84833	0.048	18.84833	0.079	18.84833	0.000
18.85000	0.058	18.85000	0.078	18.85000	0.000
18.85167	0.059	18.85167	0.078	18.85167	0.000
18.85333	0.058	18.85333	0.080	18.85333	0.000
18.85500	0.052	18.85500	0.079	18.85500	0.000
18.85667	0.037	18.85667	0.080	18.85667	0.000
18.85833	0.037	18.85833	0.080	18.85833	0.000
18.86000	0.032	18.86000	0.079	18.86000	0.000
18.86167	0.041	18.86167	0.078	18.86165	0.000
18.86333	0.046	18.86333	0.077	18.86333	0.000
18.86500	0.057	18.86500	0.076	18.86500	0.000
18.86667	0.058	18.86667	0.077	18.86667	0.000
18.86833	0.058	18.86833	0.077	18.86833	0.000
18.87000	0.047	18.87000	0.080	18.86998	0.000
18.87167	0.042	18.87167	0.080	18.87167	0.000
18.87333	0.032	18.87333	0.080	18.87333	0.000
18.87500	0.028	18.87500	0.082	18.87500	0.000
18.87667	0.028	18.87667	0.082	18.87667	0.000
18.87833	0.032	18.87833	0.080	18.87833	0.000
18.88000	0.047	18.88000	0.079	18.88000	0.000
18.88167	0.052	18.88167	0.078	18.88167	0.000
18.88333	0.063	18.88333	0.079	18.88333	0.000
18.88500	0.063	18.88500	0.080	18.88498	0.000
18.88667	0.058	18.88667	0.079	18.88667	0.000
18.88833	0.047	18.88833	0.078	18.88833	0.000
18.89000	0.037	18.89000	0.079	18.89000	0.000
18.89167	0.031	18.89167	0.080	18.89167	0.000
18.89333	0.030	18.89333	0.079	18.89332	0.000
18.89500	0.035	18.89500	0.080	18.89500	0.000
18.89667	0.040	18.89667	0.083	18.89667	0.000
18.89833	0.051	18.89833	0.083	18.89833	0.000
18.90000	0.051	18.90000	0.082	18.90000	0.000
18.90167	0.052	18.90167	0.080	18.90167	0.000
18.90333	0.045	18.90333	0.078	18.90333	0.000
18.90500	0.040	18.90500	0.080	18.90500	0.000
18.90667	0.035	18.90667	0.079	18.90667	0.000
18.90833	0.035	18.90833	0.080	18.90833	0.000
18.91000	0.036	18.91000	0.080	18.91000	0.000
18.91167	0.045	18.91167	0.078	18.91167	0.000
18.91333	0.056	18.91333	0.079	18.91333	0.000
18.91500	0.060	18.91500	0.078	18.91500	0.000
18.91667	0.065	18.91667	0.079	18.91665	0.000
18.91833	0.060	18.91833	0.079	18.91833	0.000
18.92000	0.056	18.92000	0.078	18.92000	0.000
18.92167	0.045	18.92167	0.082	18.92167	0.000
18.92333	0.036	18.92333	0.081	18.92333	0.000
18.92500	0.026	18.92500	0.080	18.92500	0.000
18.92667	0.035	18.92667	0.079	18.92667	0.000
18.92833	0.046	18.92833	0.079	18.92833	0.000
18.93000	0.062	18.93000	0.079	18.93000	0.000
18.93167	0.063	18.93167	0.078	18.93167	0.000
18.93333	0.058	18.93333	0.079	18.93333	0.000
18.93500	0.047	18.93500	0.080	18.93500	0.000
18.93667	0.039	18.93667	0.079	18.93667	0.000
18.93833	0.034	18.93833	0.077	18.93833	0.000
18.94000	0.029	18.94000	0.077	18.93998	0.000
18.94167	0.034	18.94167	0.077	18.94167	0.000
18.94333	0.039	18.94333	0.077	18.94333	0.000
18.94500	0.045	18.94500	0.077	18.94500	0.000
18.94667	0.055	18.94667	0.076	18.94667	0.000
18.94833	0.056	18.94833	0.075	18.94833	0.000
18.95000	0.056	18.95000	0.077	18.95000	0.000
18.95167	0.051	18.95167	0.076	18.95167	0.000
18.95333	0.041	18.95333	0.074	18.95333	0.000
18.95500	0.037	18.95500	0.075	18.95500	0.000
18.95667	0.032	18.95667	0.076	18.95667	0.000
18.95833	0.032	18.95833	0.077	18.95833	0.000
18.96000	0.037	18.96000	0.076	18.96000	0.000
18.96167	0.042	18.96167	0.079	18.96167	0.000
18.96333	0.047	18.96333	0.080	18.96332	0.000
18.96500	0.052	18.96500	0.081	18.96500	0.000
18.96667	0.052	18.96667	0.080	18.96667	0.000
18.96833	0.047	18.96833	0.080	18.96833	0.000
18.97000	0.042	18.97000	0.078	18.97000	0.000
18.97167	0.042	18.97167	0.076	18.97165	0.000
18.97333	0.038	18.97333	0.075	18.97333	0.000
18.97500	0.043	18.97500	0.075	18.97500	0.000
18.97667	0.048	18.97667	0.075	18.97667	0.000
18.97833	0.058	18.97833	0.074	18.97833	0.000
18.98000	0.063	18.98000	0.075	18.98000	0.000
18.98167	0.068	18.98167	0.076	18.98167	0.000
18.98333	0.067	18.98333	0.076	18.98333	0.000
18.98500	0.062	18.98500	0.077	18.98500	0.000
18.98667	0.053	18.98667	0.078	18.98665	0.000
18.98833	0.043	18.98833	0.077	18.98833	0.000
18.99000	0.038	18.99000	0.076	18.99000	0.000
18.99167	0.039	18.99167	0.078	18.99167	0.000
18.99333	0.044	18.99333	0.078	18.99333	0.000
18.99500	0.050	18.99500	0.077	18.99498	0.000
18.99667	0.055	18.99667	0.077	18.99667	0.000
18.99833	0.055	18.99833	0.077	18.99833	0.000
19.00000	0.050	19.00000	0.075	19.00000	0.000
19.00167	0.050	19.00167	0.075	19.00167	0.000
19.00333	0.045	19.00333	0.074	19.00333	0.000
19.00500	0.035	19.00500	0.077	19.00500	0.000
19.00667	0.040	19.00667	0.076	19.00667	0.000
19.00833	0.045	19.00833	0.075	19.00833	0.000
19.01000	0.054	19.01000	0.075	19.00998	0.000
19.01167	0.064	19.01167	0.073	19.01167	0.000
19.01333	0.064	19.01333	0.072	19.01333	0.000
19.01500	0.058	19.01500	0.073	19.01500	0.000
19.01667	0.053	19.01667	0.072	19.01667	0.000
19.01833	0.052	19.01833	0.073	19.01832	0.000
19.02000	0.052	19.02000	0.076	19.02000	0.000
19.02167	0.047	19.02167	0.077	19.02167	0.000
19.02333	0.052	19.02333	0.077	19.02333	0.000
19.02500	0.062	19.02500	0.077	19.02500	0.000
19.02667	0.072	19.02667	0.076	19.02667	0.000
19.02833	0.077	19.02833	0.076	19.02833	0.000
19.03000	0.082	19.03000	0.072	19.03000	0.000
19.03167	0.082	19.03167	0.072	19.03167	0.000
19.03333	0.076	19.03333	0.070	19.03333	0.000
19.03500	0.071	19.03500	0.071	19.03500	0.000
19.03667	0.067	19.03667	0.074	19.03667	0.000
19.03833	0.057	19.03833	0.076	19.03833	0.000
19.04000	0.062	19.04000	0.077	19.04000	0.000
19.04167	0.067	19.04167	0.073	19.04165	0.000
19.04333	0.077	19.04333	0.071	19.04333	0.000
19.04500	0.083	19.04500	0.073	19.04500	0.000
19.04667	0.083	19.04667	0.074	19.04667	0.000
19.04833	0.083	19.04833	0.074	19.04833	0.000
19.05000	0.073	19.05000	0.074	19.05000	0.000
19.05167	0.067	19.05167	0.073	19.05167	0.000
19.05333	0.066	19.05333	0.074	19.05333	0.000
19.05500	0.065	19.05500	0.075	19.05500	0.000
19.05667	0.070	19.05667	0.074	19.05667	0.000
19.05833	0.079	19.05833	0.074	19.05833	0.000
19.06000	0.088	19.06000	0.072	19.06000	0.000
19.06167	0.087	19.06167	0.071	19.06167	0.000
19.06333	0.083	19.06333	0.069	19.06333	0.000
19.06500	0.078	19.06500	0.070	19.06498	0.000
19.06667	0.074	19.06667	0.073	19.06667	0.000
19.06833	0.068	19.06833	0.074	19.06833	0.000
19.07000	0.064	19.07000	0.077	19.07000	0.000
19.07167	0.063	19.07167	0.079	19.07167	0.000
19.07333	0.073	19.07333	0.077	19.07333	0.000
19.07500	0.082	19.07500	0.077	19.07500	0.000
19.07667	0.082	19.07667	0.077	19.07667	0.000
19.07833	0.081	19.07833	0.077	19.07833	0.000
19.08000	0.081	19.08000	0.078	19.08000	0.000
19.08167	0.076	19.08167	0.079	19.08167	0.000
19.08333	0.071	19.08333	0.079	19.08333	0.000
19.08500	0.055	19.08500	0.077	19.08500	0.000
19.08667	0.056	19.08667	0.077	19.08667	0.000
19.08833	0.061	19.08833	0.077	19.08832	0.000
19.09000	0.072	19.09000	0.078	19.09000	0.000
19.09167	0.078	19.09167	0.079	19.09167	0.000
19.09333	0.078	19.09333	0.077	19.09333	0.000
19.09500	0.082	19.09500	0.075	19.09500	0.000
19.09667	0.076	19.09667	0.076	19.09665	0.000
19.09833	0.070	19.09833	0.076	19.09833	0.000
19.10000	0.064	19.10000	0.075	19.10000	0.000
19.10167	0.063	19.10167	0.076	19.10167	0.000
19.10333	0.063	19.10333	0.076	19.10333	0.000
19.10500	0.074	19.10500	0.074	19.10500	0.000
19.10667	0.083	19.10667	0.073	19.10667	0.000
19.10833	0.092	19.10833	0.073	19.10833	0.000
19.11000	0.091	19.11000	0.074	19.11000	0.000
19.11167	0.091	19.11167	0.074	19.11165	0.000
19.11333	0.086	19.11333	0.074	19.11333	0.000
19.11500	0.077	19.11500	0.073	19.11500	0.000
19.11667	0.067	19.11667	0.072	19.11667	0.000
19.11833	0.063	19.11833	0.072	19.11833	0.000
19.12000	0.063	19.12000	0.073	19.11998	0.000
19.12167	0.073	19.12167	0.074	19.12167	0.000
19.12333	0.083	19.12333	0.075	19.12333	0.000
19.12500	0.088	19.12500	0.075	19.12500	0.000
19.12667	0.089	19.12667	0.073	19.12667	0.000
19.12833	0.084	19.12833	0.073	19.12833	0.000
19.13000	0.084	19.13000	0.075	19.13000	0.000
19.13167	0.074	19.13167	0.075	19.13167	0.000
19.13333	0.070	19.13333	0.073	19.13333	0.000
19.13500	0.070	19.13500	0.073	19.13498	0.000
19.13667	0.071	19.13667	0.072	19.13667	0.000
19.13833	0.086	19.13833	0.073	19.13833	0.000
19.14000	0.092	19.14000	0.075	19.14000	0.000
19.14167	0.097	19.14167	0.074	19.14167	0.000
19.14333	0.091	19.14333	0.073	19.14332	0.000
19.14500	0.087	19.14500	0.073	19.14500	0.000
19.14667	0.082	19.14667	0.073	19.14667	0.000
19.14833	0.072	19.14833	0.075	19.14833	0.000
19.15000	0.063	19.15000	0.076	19.15000	0.000
19.15167	0.058	19.15167	0.076	19.15167	0.000
19.15333	0.063	19.15333	0.076	19.15333	0.000
19.15500	0.073	19.15500	0.076	19.15500	0.000
19.15667	0.077	19.15667	0.077	19.15667	0.000
19.15833	0.081	19.15833	0.078	19.15833	0.000
19.16000	0.081	19.16000	0.076	19.16000	0.000
19.16167	0.081	19.16167	0.076	19.16167	0.000
19.16333	0.075	19.16333	0.078	19.16333	0.000
19.16500	0.070	19.16500	0.080	19.16500	0.000
19.16667	0.064	19.16667	0.079	19.16665	0.000
19.16833	0.059	19.16833	0.078	19.16833	0.000
19.17000	0.073	19.17000	0.076	19.17000	0.000
19.17167	0.076	19.17167	0.075	19.17167	0.000
19.17333	0.085	19.17333	0.077	19.17333	0.000
19.17500	0.085	19.17500	0.078	19.17500	0.000
19.17667	0.091	19.17667	0.077	19.17667	0.000
19.17833	0.086	19.17833	0.079	19.17833	0.000
19.18000	0.085	19.18000	0.078	19.18000	0.000
19.18167	0.075	19.18167	0.080	19.18167	0.000
19.18333	0.069	19.18333	0.080	19.18333	0.000
19.18500	0.069	19.18500	0.080	19.18500	0.000
19.18667	0.079	19.18667	0.079	19.18667	0.000
19.18833	0.085	19.18833	0.079	19.18833	0.000
19.19000	0.091	19.19000	0.079	19.18998	0.000
19.19167	0.091	19.19167	0.080	19.19167	0.000
19.19333	0.092	19.19333	0.079	19.19333	0.000
19.19500	0.082	19.19500	0.080	19.19500	0.000
19.19667	0.078	19.19667	0.080	19.19667	0.000
19.19833	0.072	19.19833	0.081	19.19833	0.000
19.20000	0.067	19.20000	0.078	19.20000	0.000
19.20167	0.067	19.20167	0.078	19.20167	0.000
19.20333	0.077	19.20333	0.078	19.20333	0.000
19.20500	0.087	19.20500	0.076	19.20500	0.000
19.20667	0.092	19.20667	0.076	19.20667	0.000
19.20833	0.092	19.20833	0.076	19.20833	0.000
19.21000	0.087	19.21000	0.076	19.21000	0.000
19.21167	0.083	19.21167	0.075	19.21167	0.000
19.21333	0.073	19.21333	0.075	19.21332	0.000
19.21500	0.068	19.21500	0.076	19.21500	0.000
19.21667	0.073	19.21667	0.074	19.21667	0.000
19.21833	0.078	19.21833	0.074	19.21833	0.000
19.22000	0.087	19.22000	0.075	19.22000	0.000
19.22167	0.097	19.22167	0.075	19.22165	0.000
19.22333	0.097	19.22333	0.076	19.22333	0.000
19.22500	0.092	19.22500	0.076	19.22500	0.000
19.22667	0.087	19.22667	0.076	19.22667	0.000
19.22833	0.073	19.22833	0.076	19.22833	0.000
19.23000	0.068	19.23000	0.077	19.23000	0.000
19.23167	0.067	19.23167	0.075	19.23167	0.000
19.23333	0.073	19.23333	0.075	19.23333	0.000
19.23500	0.078	19.23500	0.075	19.23500	0.000
19.23667	0.089	19.23667	0.076	19.23665	0.000
19.23833	0.094	19.23833	0.077	19.23833	0.000
19.24000	0.089	19.24000	0.078	19.24000	0.000
19.24167	0.084	19.24167	0.079	19.24167	0.000
19.24333	0.079	19.24333	0.079	19.24333	0.000
19.24500	0.080	19.24500	0.077	19.24498	0.000
19.24667	0.069	19.24667	0.076	19.24667	0.000
19.24833	0.069	19.24833	0.076	19.24833	0.000
19.25000	0.074	19.25000	0.076	19.25000	0.000
19.25167	0.078	19.25167	0.076	19.25167	0.000
19.25333	0.088	19.25333	0.077	19.25333	0.000
19.25500	0.088	19.25500	0.077	19.25500	0.000
19.25667	0.088	19.25667	0.075	19.25667	0.000
19.25833	0.088	19.25833	0.075	19.25833	0.000
19.26000	0.083	19.26000	0.075	19.25998	0.000
19.26167	0.074	19.26167	0.076	19.26167	0.000
19.26333	0.070	19.26333	0.076	19.26333	0.000
19.26500	0.071	19.26500	0.078	19.26500	0.000
19.26667	0.076	19.26667	0.077	19.26667	0.000
19.26833	0.086	19.26833	0.076	19.26832	0.000
19.27000	0.096	19.27000	0.076	19.27000	0.000
19.27167	0.096	19.27167	0.075	19.27167	0.000
19.27333	0.096	19.27333	0.075	19.27333	0.000
19.27500	0.096	19.27500	0.075	19.27500	0.000
19.27667	0.091	19.27667	0.075	19.27667	0.000
19.27833	0.085	19.27833	0.074	19.27833	0.000
19.28000	0.080	19.28000	0.075	19.28000	0.000
19.28167	0.081	19.28167	0.074	19.28167	0.000
19.28333	0.091	19.28333	0.073	19.28333	0.000
19.28500	0.101	19.28500	0.073	19.28500	0.000
19.28667	0.102	19.28667	0.073	19.28667	0.000
19.28833	0.102	19.28833	0.074	19.28833	0.000
19.29000	0.093	19.29000	0.073	19.29000	0.000
19.29167	0.092	19.29167	0.073	19.29165	0.000
19.29333	0.092	19.29333	0.073	19.29333	0.000
19.29500	0.092	19.29500	0.072	19.29500	0.000
19.29667	0.087	19.29667	0.072	19.29667	0.000
19.29833	0.087	19.29833	0.073	19.29833	0.000
19.30000	0.097	19.30000	0.074	19.30000	0.000
19.30167	0.102	19.30167	0.074	19.30167	0.000
19.30333	0.102	19.30333	0.072	19.30333	0.000
19.30500	0.101	19.30500	0.071	19.30500	0.000
19.30667	0.091	19.30667	0.070	19.30667	0.000
19.30833	0.081	19.30833	0.070	19.30833	0.000
19.31000	0.076	19.31000	0.071	19.31000	0.000
19.31167	0.071	19.31167	0.071	19.31167	0.000
19.31333	0.067	19.31333	0.068	19.31333	0.000
19.31500	0.072	19.31500	0.067	19.31498	0.000
19.31667	0.082	19.31667	0.068	19.31667	0.000
19.31833	0.087	19.31833	0.069	19.31833	0.000
19.32000	0.088	19.32000	0.070	19.32000	0.000
19.32167	0.088	19.32167	0.071	19.32167	0.000
19.32333	0.088	19.32333	0.070	19.32333	0.000
19.32500	0.077	19.32500	0.066	19.32500	0.000
19.32667	0.071	19.32667	0.066	19.32667	0.000
19.32833	0.071	19.32833	0.068	19.32833	0.000
19.33000	0.075	19.33000	0.070	19.33000	0.000
19.33167	0.086	19.33167	0.070	19.33167	0.000
19.33333	0.096	19.33333	0.070	19.33333	0.000
19.33500	0.100	19.33500	0.070	19.33500	0.000
19.33667	0.109	19.33667	0.070	19.33667	0.000
19.33833	0.109	19.33833	0.071	19.33832	0.000
19.34000	0.099	19.34000	0.070	19.34000	0.000
19.34167	0.095	19.34167	0.071	19.34167	0.000
19.34333	0.091	19.34333	0.071	19.34333	0.000
19.34500	0.087	19.34500	0.074	19.34500	0.000
19.34667	0.086	19.34667	0.073	19.34665	0.000
19.34833	0.091	19.34833	0.074	19.34833	0.000
19.35000	0.101	19.35000	0.075	19.35000	0.000
19.35167	0.111	19.35167	0.073	19.35167	0.000
19.35333	0.111	19.35333	0.074	19.35333	0.000
19.35500	0.101	19.35500	0.073	19.35500	0.000
19.35667	0.097	19.35667	0.073	19.35667	0.000
19.35833	0.087	19.35833	0.074	19.35833	0.000
19.36000	0.077	19.36000	0.073	19.36000	0.000
19.36167	0.078	19.36167	0.073	19.36165	0.000
19.36333	0.078	19.36333	0.071	19.36333	0.000
19.36500	0.088	19.36500	0.072	19.36500	0.000
19.36667	0.093	19.36667	0.071	19.36667	0.000
19.36833	0.093	19.36833	0.068	19.36833	0.000
19.37000	0.093	19.37000	0.066	19.36998	0.000
19.37167	0.082	19.37167	0.067	19.37167	0.000
19.37333	0.078	19.37333	0.067	19.37333	0.000
19.37500	0.068	19.37500	0.067	19.37500	0.000
19.37667	0.068	19.37667	0.068	19.37667	0.000
19.37833	0.073	19.37833	0.070	19.37833	0.000
19.38000	0.078	19.38000	0.071	19.38000	0.000
19.38167	0.083	19.38167	0.071	19.38167	0.000
19.38333	0.089	19.38333	0.071	19.38333	0.000
19.38500	0.085	19.38500	0.071	19.38498	0.000
19.38667	0.081	19.38667	0.071	19.38667	0.000
19.38833	0.076	19.38833	0.070	19.38833	0.000
19.39000	0.070	19.39000	0.069	19.39000	0.000
19.39167	0.070	19.39167	0.069	19.39167	0.000
19.39333	0.065	19.39333	0.068	19.39332	0.000
19.39500	0.070	19.39500	0.066	19.39500	0.000
19.39667	0.080	19.39667	0.068	19.39667	0.000
19.39833	0.090	19.39833	0.068	19.39833	0.000
19.40000	0.094	19.40000	0.068	19.40000	0.000
19.40167	0.095	19.40167	0.068	19.40167	0.000
19.40333	0.095	19.40333	0.068	19.40333	0.000
19.40500	0.085	19.40500	0.070	19.40500	0.000
19.40667	0.080	19.40667	0.069	19.40667	0.000
19.40833	0.075	19.40833	0.071	19.40833	0.000
19.41000	0.075	19.41000	0.071	19.41000	0.000
19.41167	0.080	19.41167	0.073	19.41167	0.000
19.41333	0.085	19.41333	0.074	19.41333	0.000
19.41500	0.100	19.41500	0.077	19.41500	0.000
19.41667	0.105	19.41667	0.075	19.41665	0.000
19.41833	0.106	19.41833	0.073	19.41833	0.000
19.42000	0.101	19.42000	0.072	19.42000	0.000
19.42167	0.091	19.42167	0.071	19.42167	0.000
19.42333	0.085	19.42333	0.070	19.42333	0.000
19.42500	0.080	19.42500	0.072	19.42500	0.000
19.42667	0.085	19.42667	0.072	19.42667	0.000
19.42833	0.085	19.42833	0.073	19.42833	0.000
19.43000	0.100	19.43000	0.074	19.43000	0.000
19.43167	0.106	19.43167	0.073	19.43167	0.000
19.43333	0.106	19.43333	0.070	19.43333	0.000
19.43500	0.096	19.43500	0.070	19.43500	0.000
19.43667	0.091	19.43667	0.070	19.43667	0.000
19.43833	0.081	19.43833	0.070	19.43833	0.000
19.44000	0.076	19.44000	0.071	19.43998	0.000
19.44167	0.076	19.44167	0.072	19.44167	0.000
19.44333	0.076	19.44333	0.073	19.44333	0.000
19.44500	0.086	19.44500	0.073	19.44500	0.000
19.44667	0.096	19.44667	0.073	19.44667	0.000
19.44833	0.096	19.44833	0.071	19.44833	0.000
19.45000	0.097	19.45000	0.072	19.45000	0.000
19.45167	0.092	19.45167	0.070	19.45167	0.000
19.45333	0.087	19.45333	0.070	19.45333	0.000
19.45500	0.076	19.45500	0.070	19.45500	0.000
19.45667	0.076	19.45667	0.069	19.45667	0.000
19.45833	0.076	19.45833	0.068	19.45833	0.000
19.46000	0.076	19.46000	0.070	19.46000	0.000
19.46167	0.081	19.46167	0.069	19.46167	0.000
19.46333	0.086	19.46333	0.070	19.46332	0.000
19.46500	0.095	19.46500	0.070	19.46500	0.000
19.46667	0.105	19.46667	0.070	19.46667	0.000
19.46833	0.101	19.46833	0.070	19.46833	0.000
19.47000	0.095	19.47000	0.072	19.47000	0.000
19.47167	0.090	19.47167	0.073	19.47165	0.000
19.47333	0.079	19.47333	0.072	19.47333	0.000
19.47500	0.074	19.47500	0.071	19.47500	0.000
19.47667	0.080	19.47667	0.073	19.47667	0.000
19.47833	0.085	19.47833	0.072	19.47833	0.000
19.48000	0.096	19.48000	0.071	19.48000	0.000
19.48167	0.096	19.48167	0.070	19.48167	0.000
19.48333	0.097	19.48333	0.069	19.48333	0.000
19.48500	0.087	19.48500	0.068	19.48500	0.000
19.48667	0.082	19.48667	0.069	19.48665	0.000
19.48833	0.076	19.48833	0.071	19.48833	0.000
19.49000	0.076	19.49000	0.073	19.49000	0.000
19.49167	0.076	19.49167	0.074	19.49167	0.000
19.49333	0.083	19.49333	0.073	19.49333	0.000
19.49500	0.094	19.49500	0.073	19.49498	0.000
19.49667	0.099	19.49667	0.071	19.49667	0.000
19.49833	0.104	19.49833	0.071	19.49833	0.000
19.50000	0.099	19.50000	0.072	19.50000	0.000
19.50167	0.093	19.50167	0.071	19.50167	0.000
19.50333	0.083	19.50333	0.072	19.50333	0.000
19.50500	0.072	19.50500	0.073	19.50500	0.000
19.50667	0.071	19.50667	0.073	19.50667	0.000
19.50833	0.071	19.50833	0.074	19.50833	0.000
19.51000	0.082	19.51000	0.073	19.50998	0.000
19.51167	0.093	19.51167	0.072	19.51167	0.000
19.51333	0.094	19.51333	0.072	19.51333	0.000
19.51500	0.094	19.51500	0.071	19.51500	0.000
19.51667	0.094	19.51667	0.070	19.51667	0.000
19.51833	0.089	19.51833	0.069	19.51832	0.000
19.52000	0.078	19.52000	0.065	19.52000	0.000
19.52167	0.073	19.52167	0.066	19.52167	0.000
19.52333	0.077	19.52333	0.065	19.52333	0.000
19.52500	0.083	19.52500	0.065	19.52500	0.000
19.52667	0.092	19.52667	0.066	19.52667	0.000
19.52833	0.097	19.52833	0.068	19.52833	0.000
19.53000	0.102	19.53000	0.068	19.53000	0.000
19.53167	0.107	19.53167	0.069	19.53167	0.000
19.53333	0.103	19.53333	0.070	19.53333	0.000
19.53500	0.098	19.53500	0.072	19.53500	0.000
19.53667	0.089	19.53667	0.073	19.53667	0.000
19.53833	0.084	19.53833	0.073	19.53833	0.000
19.54000	0.081	19.54000	0.073	19.54000	0.000
19.54167	0.082	19.54167	0.076	19.54165	0.000
19.54333	0.093	19.54333	0.074	19.54333	0.000
